source_row_index,package,group_id,dataset_class_id,model_class_index,class_name,split
2904,com.avast.android.antitheft_setup,com.avast.android.antitheft_setup,2,1,Banking Malware,test
2916,com.stfds3,com.stfds3,2,1,Banking Malware,test
2922,,__missing_package_row_2922,2,1,Banking Malware,test
2934,brqn.jknxtheuavpudn.axztaovv,brqn.jknxtheuavpudn.axztaovv,2,1,Banking Malware,test
2940,com.dobi.dgalley302,com.dobi.dgalley302,2,1,Banking Malware,test
2943,vaxe.kaud.besc,vaxe.kaud.besc,2,1,Banking Malware,test
2944,com.A017,com.A017,2,1,Banking Malware,test
2945,Isexyphone_a_u1_0_2.com,Isexyphone_a_u1_0_2.com,2,1,Banking Malware,test
2954,com.system.log,com.system.log,2,1,Banking Malware,test
2956,com.mukubleapp.electric,com.mukubleapp.electric,2,1,Banking Malware,test
2970,com.sh.abc,com.sh.abc,2,1,Banking Malware,test
2974,com.plugin.sp.v21,com.plugin.sp.v21,2,1,Banking Malware,test
2978,com.yebigun,com.yebigun,2,1,Banking Malware,test
2984,,__missing_package_row_2984,2,1,Banking Malware,test
2999,anzmltoane.crovjjs.bmsvhzhlh,anzmltoane.crovjjs.bmsvhzhlh,2,1,Banking Malware,test
3002,com.adobe.flashplayer,com.adobe.flashplayer,2,1,Banking Malware,test
3003,,__missing_package_row_3003,2,1,Banking Malware,test
3015,com.hananewbank,com.hananewbank,2,1,Banking Malware,test
3044,kdkjj.kalld.alvaae,kdkjj.kalld.alvaae,2,1,Banking Malware,test
3045,yvzzhz.ljmpzj.pxhbvi,yvzzhz.ljmpzj.pxhbvi,2,1,Banking Malware,test
3055,,__missing_package_row_3055,2,1,Banking Malware,test
3081,com.ceshi010,com.ceshi010,2,1,Banking Malware,test
3084,vaxd.kdygua.kghvb,vaxd.kdygua.kghvb,2,1,Banking Malware,test
3089,,__missing_package_row_3089,2,1,Banking Malware,test
3110,com.mbb.akdi,com.mbb.akdi,2,1,Banking Malware,test
3114,,__missing_package_row_3114,2,1,Banking Malware,test
3117,com.google.scc,com.google.scc,2,1,Banking Malware,test
3122,vdman.dkfi.dkuca,vdman.dkfi.dkuca,2,1,Banking Malware,test
3129,com.sssp,com.sssp,2,1,Banking Malware,test
3141,com.wild.blackjack.action,com.wild.blackjack.action,2,1,Banking Malware,test
3153,com.huanglechagnshufa.gsneh,com.huanglechagnshufa.gsneh,2,1,Banking Malware,test
3157,,__missing_package_row_3157,2,1,Banking Malware,test
3158,com.vialine.mymill,com.vialine.mymill,2,1,Banking Malware,test
3166,,__missing_package_row_3166,2,1,Banking Malware,test
3177,vudk.kajg.avve,vudk.kajg.avve,2,1,Banking Malware,test
3198,com.androidbox.sgmj2net8,com.androidbox.sgmj2net8,2,1,Banking Malware,test
3237,com.androidbox.g5msnjhckhdeoe,com.androidbox.g5msnjhckhdeoe,2,1,Banking Malware,test
3252,,__missing_package_row_3252,2,1,Banking Malware,test
3253,kuukald.kvnayew.akaowp,kuukald.kvnayew.akaowp,2,1,Banking Malware,test
3257,com.android.de.avguard,com.android.de.avguard,2,1,Banking Malware,test
3260,com.google.beasefirst,com.google.beasefirst,2,1,Banking Malware,test
3275,com.an6.update,com.an6.update,2,1,Banking Malware,test
3278,com.ha.abc,com.ha.abc,2,1,Banking Malware,test
3314,com.sandroid.livewallpaper.holoinfo,com.sandroid.livewallpaper.holoinfo,2,1,Banking Malware,test
3315,,__missing_package_row_3315,2,1,Banking Malware,test
3336,ddandk.viuav.akdkf,ddandk.viuav.akdkf,2,1,Banking Malware,test
3340,gungun01.gungun02.view,gungun01.gungun02.view,2,1,Banking Malware,test
3353,lojofdnpb.gsqgxtbmh,lojofdnpb.gsqgxtbmh,3,2,SMS Malware,test
3356,exxrrbljphj.btwtla,exxrrbljphj.btwtla,3,2,SMS Malware,test
3383,com.johncar.terranowa,com.johncar.terranowa,3,2,SMS Malware,test
3435,tfidwbu.gafacksxbex,tfidwbu.gafacksxbex,3,2,SMS Malware,test
3448,com.android.shine,com.android.shine,3,2,SMS Malware,test
3463,nuu643.JJK73f,nuu643.JJK73f,3,2,SMS Malware,test
3464,ru.apps.android,ru.apps.android,3,2,SMS Malware,test
3472,com.apps.pack,com.apps.pack,3,2,SMS Malware,test
3511,veocnhr.elfbcmx,veocnhr.elfbcmx,3,2,SMS Malware,test
3519,xgqkjm.bfveeopo,xgqkjm.bfveeopo,3,2,SMS Malware,test
3524,afdejlql.facbbvhir,afdejlql.facbbvhir,3,2,SMS Malware,test
3558,com.games.time,com.games.time,3,2,SMS Malware,test
3569,com.googleapi.cover,com.googleapi.cover,3,2,SMS Malware,test
3590,xgqkjm.bfveeopo,xgqkjm.bfveeopo,3,2,SMS Malware,test
3622,sbk.game.free,sbk.game.free,3,2,SMS Malware,test
3633,bptxrgewk.ireknoyp,bptxrgewk.ireknoyp,3,2,SMS Malware,test
3640,dngyue.oxpvdlh,dngyue.oxpvdlh,3,2,SMS Malware,test
3665,com.installer,com.installer,3,2,SMS Malware,test
3706,com.android.installer.full,com.android.installer.full,3,2,SMS Malware,test
3710,flash.app,flash.app,3,2,SMS Malware,test
3716,iiinpwje.dgumdgxuidj,iiinpwje.dgumdgxuidj,3,2,SMS Malware,test
3732,com.johncar.terranowa,com.johncar.terranowa,3,2,SMS Malware,test
3747,nuu643.JJK73f,nuu643.JJK73f,3,2,SMS Malware,test
3749,Jk7H.PwcD,Jk7H.PwcD,3,2,SMS Malware,test
3753,net.dalas,net.dalas,3,2,SMS Malware,test
3760,wap.syst,wap.syst,3,2,SMS Malware,test
3822,com.lickylesbos.com,com.lickylesbos.com,3,2,SMS Malware,test
3838,tfidwbu.gafacksxbex,tfidwbu.gafacksxbex,3,2,SMS Malware,test
3871,com.alter.sms,com.alter.sms,3,2,SMS Malware,test
3897,sbk.game.free,sbk.game.free,3,2,SMS Malware,test
3901,com.software.agent,com.software.agent,3,2,SMS Malware,test
3911,install.app,install.app,3,2,SMS Malware,test
3951,ru.erofon,ru.erofon,3,2,SMS Malware,test
3978,install.app,install.app,3,2,SMS Malware,test
4001,com.sdk.android.actions,com.sdk.android.actions,3,2,SMS Malware,test
4021,com.maestrodeoid.instshi,com.maestrodeoid.instshi,3,2,SMS Malware,test
4045,com.registr.registrator,com.registr.registrator,3,2,SMS Malware,test
4083,com.installer,com.installer,3,2,SMS Malware,test
4115,sbk.game.free,sbk.game.free,3,2,SMS Malware,test
4120,tfidwbu.gafacksxbex,tfidwbu.gafacksxbex,3,2,SMS Malware,test
4175,ynqgas.mqbgseos,ynqgas.mqbgseos,3,2,SMS Malware,test
4209,rafggl.clengtc,rafggl.clengtc,3,2,SMS Malware,test
4216,com.apps.android,com.apps.android,3,2,SMS Malware,test
4240,com.registr.registrator,com.registr.registrator,3,2,SMS Malware,test
4269,com.flashlightcompass.wedoourbest,com.flashlightcompass.wedoourbest,3,2,SMS Malware,test
4270,com.registr.registrator,com.registr.registrator,3,2,SMS Malware,test
4276,ovbknnfm.xwscmnoi,ovbknnfm.xwscmnoi,3,2,SMS Malware,test
4290,ru.apps.android,ru.apps.android,3,2,SMS Malware,test
4305,ngjvnpslnp.iplhmk,ngjvnpslnp.iplhmk,3,2,SMS Malware,test
4317,com.google.elements,com.google.elements,3,2,SMS Malware,test
4331,veocnhr.elfbcmx,veocnhr.elfbcmx,3,2,SMS Malware,test
4366,com.android.update,com.android.update,3,2,SMS Malware,test
4369,yhonvqb.qaolckwnvj,yhonvqb.qaolckwnvj,3,2,SMS Malware,test
4372,tcyayfa.qunkbusonst,tcyayfa.qunkbusonst,3,2,SMS Malware,test
4393,lojofdnpb.gsqgxtbmh,lojofdnpb.gsqgxtbmh,3,2,SMS Malware,test
4405,com.installer,com.installer,3,2,SMS Malware,test
4414,com.software.common,com.software.common,3,2,SMS Malware,test
4442,com.androids.update,com.androids.update,3,2,SMS Malware,test
4477,net.mwkek,net.mwkek,3,2,SMS Malware,test
4478,blue.water.id20160105,blue.water.id20160105,3,2,SMS Malware,test
4500,afdejlql.facbbvhir,afdejlql.facbbvhir,3,2,SMS Malware,test
4512,com.games.time,com.games.time,3,2,SMS Malware,test
4516,oafatwbome.umcvwgqx,oafatwbome.umcvwgqx,3,2,SMS Malware,test
4533,yhonvqb.qaolckwnvj,yhonvqb.qaolckwnvj,3,2,SMS Malware,test
4557,com.googIe.services,com.googIe.services,3,2,SMS Malware,test
4561,ovbknnfm.xwscmnoi,ovbknnfm.xwscmnoi,3,2,SMS Malware,test
4562,ynqgas.mqbgseos,ynqgas.mqbgseos,3,2,SMS Malware,test
4602,com.update.servicev2,com.update.servicev2,3,2,SMS Malware,test
4609,com.apps.pack,com.apps.pack,3,2,SMS Malware,test
4636,com.apps.pack,com.apps.pack,3,2,SMS Malware,test
4659,com.app.adult,com.app.adult,3,2,SMS Malware,test
4682,ovbknnfm.xwscmnoi,ovbknnfm.xwscmnoi,3,2,SMS Malware,test
4696,install.app,install.app,3,2,SMS Malware,test
4699,com.googleapi.cover,com.googleapi.cover,3,2,SMS Malware,test
4709,com.soft.installer,com.soft.installer,3,2,SMS Malware,test
4717,yhonvqb.qaolckwnvj,yhonvqb.qaolckwnvj,3,2,SMS Malware,test
4725,com.lq.ChemHoaQua,com.lq.ChemHoaQua,3,2,SMS Malware,test
4742,com.androids.update,com.androids.update,3,2,SMS Malware,test
4745,com.poland_xxx17,com.poland_xxx17,3,2,SMS Malware,test
4752,com.games.time,com.games.time,3,2,SMS Malware,test
4767,com.android.appupdate,com.android.appupdate,3,2,SMS Malware,test
4795,tcyayfa.qunkbusonst,tcyayfa.qunkbusonst,3,2,SMS Malware,test
4799,ig5Ai.zah,ig5Ai.zah,3,2,SMS Malware,test
4814,com.maestrodeoid.instshi,com.maestrodeoid.instshi,3,2,SMS Malware,test
4823,Jk7H.PwcD,Jk7H.PwcD,3,2,SMS Malware,test
4824,com.googleapi.cover,com.googleapi.cover,3,2,SMS Malware,test
4828,com.keloidscaretissue.QuxiFlashlisht,com.keloidscaretissue.QuxiFlashlisht,3,2,SMS Malware,test
4843,afdejlql.facbbvhir,afdejlql.facbbvhir,3,2,SMS Malware,test
4863,oafatwbome.umcvwgqx,oafatwbome.umcvwgqx,3,2,SMS Malware,test
4973,lsdblatmcak.weobfov,lsdblatmcak.weobfov,3,2,SMS Malware,test
4980,txkhwhhbvd.itxigtevkgu,txkhwhhbvd.itxigtevkgu,3,2,SMS Malware,test
5051,ohuaai.eeish,ohuaai.eeish,3,2,SMS Malware,test
5108,com.registr.registrator,com.registr.registrator,3,2,SMS Malware,test
5133,com.android.shine,com.android.shine,3,2,SMS Malware,test
5139,com.johncar.terranowa,com.johncar.terranowa,3,2,SMS Malware,test
5196,afdejlql.facbbvhir,afdejlql.facbbvhir,3,2,SMS Malware,test
5199,com.johncar.terranowa,com.johncar.terranowa,3,2,SMS Malware,test
5203,com.keloidscaretissue.Quxicompass,com.keloidscaretissue.Quxicompass,3,2,SMS Malware,test
5228,com.android.installer.full,com.android.installer.full,3,2,SMS Malware,test
5232,flash.app,flash.app,3,2,SMS Malware,test
5251,sbk.game.free,sbk.game.free,3,2,SMS Malware,test
5260,com.android.installer.full,com.android.installer.full,3,2,SMS Malware,test
5265,com.android.update,com.android.update,3,2,SMS Malware,test
5307,afdejlql.facbbvhir,afdejlql.facbbvhir,3,2,SMS Malware,test
5308,nuu643.JJK73f,nuu643.JJK73f,3,2,SMS Malware,test
5311,Thee3.yua.Uachohc6,Thee3.yua.Uachohc6,3,2,SMS Malware,test
5319,install.app,install.app,3,2,SMS Malware,test
5345,com.operas.installs,com.operas.installs,3,2,SMS Malware,test
5378,Jk7H.PwcD,Jk7H.PwcD,3,2,SMS Malware,test
5412,com.android.appupdate,com.android.appupdate,3,2,SMS Malware,test
5441,com.apps.pack,com.apps.pack,3,2,SMS Malware,test
5457,nuu643.JJK73f,nuu643.JJK73f,3,2,SMS Malware,test
5465,com.googleapi.cover,com.googleapi.cover,3,2,SMS Malware,test
5489,com.operas.installs,com.operas.installs,3,2,SMS Malware,test
5497,Jk7H.PwcD,Jk7H.PwcD,3,2,SMS Malware,test
5549,com.googleapi.cover,com.googleapi.cover,3,2,SMS Malware,test
5566,com.android.appupdate,com.android.appupdate,3,2,SMS Malware,test
5578,veocnhr.elfbcmx,veocnhr.elfbcmx,3,2,SMS Malware,test
5579,com.maestrodeoid.instshi,com.maestrodeoid.instshi,3,2,SMS Malware,test
5582,Jk7H.PwcD,Jk7H.PwcD,3,2,SMS Malware,test
5594,lojofdnpb.gsqgxtbmh,lojofdnpb.gsqgxtbmh,3,2,SMS Malware,test
5607,com.FREE_APPS_511.android,com.FREE_APPS_511.android,3,2,SMS Malware,test
5670,ru.apps.android,ru.apps.android,3,2,SMS Malware,test
5705,com.poland_xxx17,com.poland_xxx17,3,2,SMS Malware,test
5741,txkhwhhbvd.itxigtevkgu,txkhwhhbvd.itxigtevkgu,3,2,SMS Malware,test
5750,com.android.installer.full,com.android.installer.full,3,2,SMS Malware,test
5759,xgqkjm.bfveeopo,xgqkjm.bfveeopo,3,2,SMS Malware,test
5781,com.androids.update,com.androids.update,3,2,SMS Malware,test
5784,ru.apps.android,ru.apps.android,3,2,SMS Malware,test
5806,bptxrgewk.ireknoyp,bptxrgewk.ireknoyp,3,2,SMS Malware,test
5809,ynqgas.mqbgseos,ynqgas.mqbgseos,3,2,SMS Malware,test
5813,install.app,install.app,3,2,SMS Malware,test
5829,com.registr.registrator,com.registr.registrator,3,2,SMS Malware,test
5833,afdejlql.facbbvhir,afdejlql.facbbvhir,3,2,SMS Malware,test
5845,com.installer,com.installer,3,2,SMS Malware,test
5865,com.registr.registrator,com.registr.registrator,3,2,SMS Malware,test
5910,rafggl.clengtc,rafggl.clengtc,3,2,SMS Malware,test
5936,com.android.update,com.android.update,3,2,SMS Malware,test
5966,ngjvnpslnp.iplhmk,ngjvnpslnp.iplhmk,3,2,SMS Malware,test
5970,com.apps.android,com.apps.android,3,2,SMS Malware,test
5995,com.android.installer.full,com.android.installer.full,3,2,SMS Malware,test
6059,beieko.hhguh,beieko.hhguh,3,2,SMS Malware,test
6064,iiinpwje.dgumdgxuidj,iiinpwje.dgumdgxuidj,3,2,SMS Malware,test
6085,bptxrgewk.ireknoyp,bptxrgewk.ireknoyp,3,2,SMS Malware,test
6089,net.mbtest,net.mbtest,3,2,SMS Malware,test
6161,sbk.game.free,sbk.game.free,3,2,SMS Malware,test
6203,oafatwbome.umcvwgqx,oafatwbome.umcvwgqx,3,2,SMS Malware,test
6256,veocnhr.elfbcmx,veocnhr.elfbcmx,3,2,SMS Malware,test
6261,exxrrbljphj.btwtla,exxrrbljphj.btwtla,3,2,SMS Malware,test
6265,com.babblespher.app,com.babblespher.app,3,2,SMS Malware,test
6321,files.perfect.world.games,files.perfect.world.games,3,2,SMS Malware,test
6325,ru.apps.android,ru.apps.android,3,2,SMS Malware,test
6336,com.androids.update,com.androids.update,3,2,SMS Malware,test
6361,lojofdnpb.gsqgxtbmh,lojofdnpb.gsqgxtbmh,3,2,SMS Malware,test
6428,com.android.appupdate,com.android.appupdate,3,2,SMS Malware,test
6458,com.apps.android,com.apps.android,3,2,SMS Malware,test
6473,tfidwbu.gafacksxbex,tfidwbu.gafacksxbex,3,2,SMS Malware,test
6505,ovbknnfm.xwscmnoi,ovbknnfm.xwscmnoi,3,2,SMS Malware,test
6520,lojofdnpb.gsqgxtbmh,lojofdnpb.gsqgxtbmh,3,2,SMS Malware,test
6572,ngjvnpslnp.iplhmk,ngjvnpslnp.iplhmk,3,2,SMS Malware,test
6578,com.android.update,com.android.update,3,2,SMS Malware,test
6606,ru.google.apps,ru.google.apps,3,2,SMS Malware,test
6610,com.operas.installs,com.operas.installs,3,2,SMS Malware,test
6625,com.games.time,com.games.time,3,2,SMS Malware,test
6635,ngjvnpslnp.iplhmk,ngjvnpslnp.iplhmk,3,2,SMS Malware,test
6639,lojofdnpb.gsqgxtbmh,lojofdnpb.gsqgxtbmh,3,2,SMS Malware,test
6642,ngjvnpslnp.iplhmk,ngjvnpslnp.iplhmk,3,2,SMS Malware,test
6681,ovbknnfm.xwscmnoi,ovbknnfm.xwscmnoi,3,2,SMS Malware,test
6690,xgqkjm.bfveeopo,xgqkjm.bfveeopo,3,2,SMS Malware,test
6706,ru.android.app,ru.android.app,3,2,SMS Malware,test
6738,com.johncar.terranowa,com.johncar.terranowa,3,2,SMS Malware,test
6755,wap.syst,wap.syst,3,2,SMS Malware,test
6769,wap.syst,wap.syst,3,2,SMS Malware,test
6776,com.google.elements,com.google.elements,3,2,SMS Malware,test
6778,com.android.installer.full,com.android.installer.full,3,2,SMS Malware,test
6788,com.android.appupdate,com.android.appupdate,3,2,SMS Malware,test
6796,com.apps.android,com.apps.android,3,2,SMS Malware,test
6812,ru.google.apps,ru.google.apps,3,2,SMS Malware,test
6818,com.apps.pack,com.apps.pack,3,2,SMS Malware,test
6827,sbk.game.free,sbk.game.free,3,2,SMS Malware,test
6856,net.mwkek,net.mwkek,3,2,SMS Malware,test
6975,com.soft.installer,com.soft.installer,3,2,SMS Malware,test
6986,com.soft.installer,com.soft.installer,3,2,SMS Malware,test
6987,bptxrgewk.ireknoyp,bptxrgewk.ireknoyp,3,2,SMS Malware,test
6990,lsdblatmcak.weobfov,lsdblatmcak.weobfov,3,2,SMS Malware,test
7007,com.some.common,com.some.common,3,2,SMS Malware,test
7017,com.androids.update,com.androids.update,3,2,SMS Malware,test
7048,com.android.shine,com.android.shine,3,2,SMS Malware,test
7075,yhonvqb.qaolckwnvj,yhonvqb.qaolckwnvj,3,2,SMS Malware,test
7081,yhonvqb.qaolckwnvj,yhonvqb.qaolckwnvj,3,2,SMS Malware,test
7096,ru.apps.android,ru.apps.android,3,2,SMS Malware,test
7099,com.apps.android,com.apps.android,3,2,SMS Malware,test
7113,com.android.adult,com.android.adult,3,2,SMS Malware,test
7116,com.googleapi.cover,com.googleapi.cover,3,2,SMS Malware,test
7135,xgqkjm.bfveeopo,xgqkjm.bfveeopo,3,2,SMS Malware,test
7191,nuu643.JJK73f,nuu643.JJK73f,3,2,SMS Malware,test
7194,bptxrgewk.ireknoyp,bptxrgewk.ireknoyp,3,2,SMS Malware,test
7200,Thee3.yua.Uachohc6,Thee3.yua.Uachohc6,3,2,SMS Malware,test
7212,flash.app,flash.app,3,2,SMS Malware,test
7231,com.android.update,com.android.update,3,2,SMS Malware,test
7258,game.cjfxms.packagems20.xlj,game.cjfxms.packagems20.xlj,4,3,Riskware,test
7266,psg.nll.edbvuo.tcbmwsyb,psg.nll.edbvuo.tcbmwsyb,4,3,Riskware,test
7273,mypdk.qjdyh.hvlmti,mypdk.qjdyh.hvlmti,4,3,Riskware,test
7276,com.dxr.ppqkdy,com.dxr.ppqkdy,4,3,Riskware,test
7290,com.zaj.keogsr,com.zaj.keogsr,4,3,Riskware,test
7296,com.dz.mfxsqj,com.dz.mfxsqj,4,3,Riskware,test
7322,com.rzo.tvgjxj,com.rzo.tvgjxj,4,3,Riskware,test
7329,com.ool.iirmdv,com.ool.iirmdv,4,3,Riskware,test
7335,com.cql.cxyyvm,com.cql.cxyyvm,4,3,Riskware,test
7341,edu.yqrtffwjpuz.tocalifecity,edu.yqrtffwjpuz.tocalifecity,4,3,Riskware,test
7350,com.wwpghc.gclxnckc,com.wwpghc.gclxnckc,4,3,Riskware,test
7356,ch.nth.android.contentabo_l01_ech_univ,ch.nth.android.contentabo_l01_ech_univ,4,3,Riskware,test
7383,com.jie.pdushe,com.jie.pdushe,4,3,Riskware,test
7397,com.ttosney.f,com.ttosney.f,4,3,Riskware,test
7414,com.xwinyz.ytxiuqwj,com.xwinyz.ytxiuqwj,4,3,Riskware,test
7425,net.androgames.uninstaller,net.androgames.uninstaller,4,3,Riskware,test
7483,com.ihe.oeaqec,com.ihe.oeaqec,4,3,Riskware,test
7501,org.fohev.moy.govoryashiy.tom,org.fohev.moy.govoryashiy.tom,4,3,Riskware,test
7504,khyzwbli.btkk.rffcl.waxci,khyzwbli.btkk.rffcl.waxci,4,3,Riskware,test
7522,com.voc.wrpvrh,com.voc.wrpvrh,4,3,Riskware,test
7550,stream.harelip.arrowroot,stream.harelip.arrowroot,4,3,Riskware,test
7552,com.fyq.hqjqes,com.fyq.hqjqes,4,3,Riskware,test
7558,net.droid.talk218,net.droid.talk218,4,3,Riskware,test
7567,com.bgjcn.hunkw,com.bgjcn.hunkw,4,3,Riskware,test
7590,eu.xqrtimsvaeis.royalenvoyfull,eu.xqrtimsvaeis.royalenvoyfull,4,3,Riskware,test
7594,com.dvy.ucwsyp,com.dvy.ucwsyp,4,3,Riskware,test
7605,com.zfvbtz.zfvbtzctkd,com.zfvbtz.zfvbtzctkd,4,3,Riskware,test
7623,com.gov.dad.fence.plate.cry.instance,com.gov.dad.fence.plate.cry.instance,4,3,Riskware,test
7638,com.qfv.xplhek,com.qfv.xplhek,4,3,Riskware,test
7652,com.ehb.tnjwuc,com.ehb.tnjwuc,4,3,Riskware,test
7656,com.yourpornapp.app.yourpornapp,com.yourpornapp.app.yourpornapp,4,3,Riskware,test
7663,com.xingxi.meli,com.xingxi.meli,4,3,Riskware,test
7665,com.aip.abiaxa,com.aip.abiaxa,4,3,Riskware,test
7666,zud.hrlqa.pyjqu,zud.hrlqa.pyjqu,4,3,Riskware,test
7687,com.uni.mtimlr,com.uni.mtimlr,4,3,Riskware,test
7692,com.mrt.igtmmm,com.mrt.igtmmm,4,3,Riskware,test
7713,com.deepsea.beauty,com.deepsea.beauty,4,3,Riskware,test
7714,com.luhqio.haitunpay,com.luhqio.haitunpay,4,3,Riskware,test
7722,biz.apeyvd.wifislax,biz.apeyvd.wifislax,4,3,Riskware,test
7723,com.zhui.meng.die,com.zhui.meng.die,4,3,Riskware,test
7732,com.gfr.tdciyk,com.gfr.tdciyk,4,3,Riskware,test
7735,com.lef.zvjpar,com.lef.zvjpar,4,3,Riskware,test
7738,com.gsh.pjthtn,com.gsh.pjthtn,4,3,Riskware,test
7741,com.da.cuqas.fhx.server,com.da.cuqas.fhx.server,4,3,Riskware,test
7746,com.uxb.eikkxr,com.uxb.eikkxr,4,3,Riskware,test
7757,mobi.rhmipn.jkgnkr.ksph,mobi.rhmipn.jkgnkr.ksph,4,3,Riskware,test
7790,com.jhb.slildi,com.jhb.slildi,4,3,Riskware,test
7804,com.fou.ixcenz,com.fou.ixcenz,4,3,Riskware,test
7808,com.ouh.flpmag,com.ouh.flpmag,4,3,Riskware,test
7831,com.hnt.gxvmqa,com.hnt.gxvmqa,4,3,Riskware,test
7860,,__missing_package_row_7860,4,3,Riskware,test
7862,org.hxshray.tractor3dpotatotransport,org.hxshray.tractor3dpotatotransport,4,3,Riskware,test
7884,com.ybh.zeaeiw,com.ybh.zeaeiw,4,3,Riskware,test
7886,com.kouguwkwcogeqci,com.kouguwkwcogeqci,4,3,Riskware,test
7888,biz.brlxmxafpizx.legendageroev,biz.brlxmxafpizx.legendageroev,4,3,Riskware,test
7890,com.ftxx,com.ftxx,4,3,Riskware,test
7907,com.fwh.pxojvl,com.fwh.pxojvl,4,3,Riskware,test
7910,com.rock.gota,com.rock.gota,4,3,Riskware,test
7940,ironc.qwef.vnjzu.wevfv,ironc.qwef.vnjzu.wevfv,4,3,Riskware,test
7981,net.jhpbewgztt.subwaysurfersforandroidfreedownloadapk,net.jhpbewgztt.subwaysurfersforandroidfreedownloadapk,4,3,Riskware,test
7996,gzqjccnvadgeockxg.ppaky.rbyxtmtalkjnmwi.zprosclzhbo,gzqjccnvadgeockxg.ppaky.rbyxtmtalkjnmwi.zprosclzhbo,4,3,Riskware,test
8000,jdqs.cm,jdqs.cm,4,3,Riskware,test
8011,biz.handle.chart.source.smooth.bigger.fat,biz.handle.chart.source.smooth.bigger.fat,4,3,Riskware,test
8016,com.yongrun.app.sxmn,com.yongrun.app.sxmn,4,3,Riskware,test
8037,,__missing_package_row_8037,4,3,Riskware,test
8051,njdrx.dyraq.klahpc,njdrx.dyraq.klahpc,4,3,Riskware,test
8088,com.jjc.rwidwt,com.jjc.rwidwt,4,3,Riskware,test
8103,town.of.windmill,town.of.windmill,4,3,Riskware,test
8140,com.fizght.odkfrpuo,com.fizght.odkfrpuo,4,3,Riskware,test
8150,com.ywqc.tencube,com.ywqc.tencube,4,3,Riskware,test
8239,com.jrl.rtqlnq,com.jrl.rtqlnq,4,3,Riskware,test
8254,com.qfo.egoxwj,com.qfo.egoxwj,4,3,Riskware,test
8258,com.xago.shadow.fight.two,com.xago.shadow.fight.two,4,3,Riskware,test
8263,eu.szrdxs.dvelunypolnaiaigra,eu.szrdxs.dvelunypolnaiaigra,4,3,Riskware,test
8272,com.bur.urrbty,com.bur.urrbty,4,3,Riskware,test
8278,com.xuandf,com.xuandf,4,3,Riskware,test
8332,com.xdwf.yhbdds.nxlfj,com.xdwf.yhbdds.nxlfj,4,3,Riskware,test
8346,com.qphroq.vhhuknla,com.qphroq.vhhuknla,4,3,Riskware,test
8358,edu.pquymjnqluo.citycargames,edu.pquymjnqluo.citycargames,4,3,Riskware,test
8363,com.daohao2,com.daohao2,4,3,Riskware,test
8369,com.acfdfvf.vgvfvdaw,com.acfdfvf.vgvfvdaw,4,3,Riskware,test
8376,gdfaslbek.ngnsobbu.rd,gdfaslbek.ngnsobbu.rd,4,3,Riskware,test
8384,com.kkk.hasvgf,com.kkk.hasvgf,4,3,Riskware,test
